VALMIN,VALMAX,VALCENTER,COUNTS,ERROR
0,25,12.5,175,13.2288
25,50,37.5,168,12.9615
50,75,62.5,190,13.784
75,100,87.5,143,11.9583
100,125,112.5,193,13.8924
125,150,137.5,197,14.0357
150,175,162.5,180,13.4164
175,200,187.5,175,13.2288
200,225,212.5,171,13.0767
225,250,237.5,183,13.5277
250,275,262.5,178,13.3417
275,300,287.5,148,12.1655
300,325,312.5,166,12.8841
325,350,337.5,180,13.4164
350,375,362.5,183,13.5277
375,400,387.5,159,12.6095
400,425,412.5,166,12.8841
425,450,437.5,184,13.5647
450,475,462.5,160,12.6491
475,500,487.5,188,13.7113
500,525,512.5,144,12.0
525,550,537.5,169,13.0
550,575,562.5,161,12.6886
575,600,587.5,198,14.0712
600,625,612.5,164,12.8062
625,650,637.5,177,13.3041
650,675,662.5,147,12.1244
675,700,687.5,179,13.3791
700,725,712.5,174,13.1909
725,750,737.5,165,12.8452
750,775,762.5,173,13.1529
775,800,787.5,198,14.0712
800,825,812.5,185,13.6015
825,850,837.5,180,13.4164
850,875,862.5,172,13.1149
875,900,887.5,159,12.6095
900,925,912.5,169,13.0
925,950,937.5,147,12.1244
950,975,962.5,177,13.3041
975,1000,987.5,165,12.8452
1000,1025,1012.5,170,13.0384
1025,1050,1037.5,156,12.49
1050,1075,1062.5,183,13.5277
1075,1100,1087.5,169,13.0
1100,1125,1112.5,156,12.49
1125,1150,1137.5,164,12.8062
1150,1175,1162.5,188,13.7113
1175,1200,1187.5,187,13.6748
1200,1225,1212.5,160,12.6491
1225,1250,1237.5,162,12.7279
1250,1275,1262.5,171,13.0767
1275,1300,1287.5,189,13.7477
1300,1325,1312.5,178,13.3417
1325,1350,1337.5,185,13.6015
1350,1375,1362.5,180,13.4164
1375,1400,1387.5,176,13.2665
1400,1425,1412.5,168,12.9615
1425,1450,1437.5,167,12.9228
1450,1475,1462.5,171,13.0767
1475,1500,1487.5,174,13.1909
1500,1525,1512.5,160,12.6491
1525,1550,1537.5,167,12.9228
1550,1575,1562.5,174,13.1909
1575,1600,1587.5,191,13.8203
1600,1625,1612.5,187,13.6748
1625,1650,1637.5,178,13.3417
1650,1675,1662.5,175,13.2288
1675,1700,1687.5,178,13.3417
1700,1725,1712.5,159,12.6095
1725,1750,1737.5,172,13.1149
1750,1775,1762.5,162,12.7279
1775,1800,1787.5,167,12.9228
1800,1825,1812.5,176,13.2665
1825,1850,1837.5,293,17.1172
1850,1875,1862.5,257,16.0312
1875,1900,1887.5,260,16.1245
1900,1925,1912.5,242,15.5563
1925,1950,1937.5,233,15.2643
1950,1975,1962.5,266,16.3095
1975,2000,1987.5,242,15.5563
2000,2025,2012.5,241,15.5242
2025,2050,2037.5,243,15.5885
2050,2075,2062.5,211,14.5258
2075,2100,2087.5,219,14.7986
2100,2125,2112.5,218,14.7648
2125,2150,2137.5,232,15.2315
2150,2175,2162.5,200,14.1421
2175,2200,2187.5,222,14.8997
2200,2225,2212.5,206,14.3527
2225,2250,2237.5,220,14.8324
2250,2275,2262.5,198,14.0712
2275,2300,2287.5,217,14.7309
2300,2325,2312.5,191,13.8203
2325,2350,2337.5,215,14.6629
2350,2375,2362.5,193,13.8924
2375,2400,2387.5,220,14.8324
2400,2425,2412.5,180,13.4164
2425,2450,2437.5,199,14.1067
2450,2475,2462.5,211,14.5258
2475,2500,2487.5,177,13.3041
2500,2525,2512.5,229,15.1327
2525,2550,2537.5,160,12.6491
2550,2575,2562.5,222,14.8997
2575,2600,2587.5,216,14.6969
2600,2625,2612.5,202,14.2127
2625,2650,2637.5,186,13.6382
2650,2675,2662.5,193,13.8924
2675,2700,2687.5,187,13.6748
2700,2725,2712.5,193,13.8924
2725,2750,2737.5,207,14.3875
2750,2775,2762.5,204,14.2829
2775,2800,2787.5,187,13.6748
2800,2825,2812.5,186,13.6382
2825,2850,2837.5,190,13.784
2850,2875,2862.5,191,13.8203
2875,2900,2887.5,194,13.9284
2900,2925,2912.5,183,13.5277
2925,2950,2937.5,216,14.6969
2950,2975,2962.5,192,13.8564
2975,3000,2987.5,185,13.6015
3000,3025,3012.5,178,13.3417
3025,3050,3037.5,195,13.9642
3050,3075,3062.5,199,14.1067
3075,3100,3087.5,196,14.0
3100,3125,3112.5,171,13.0767
3125,3150,3137.5,209,14.4568
3150,3175,3162.5,158,12.5698
3175,3200,3187.5,214,14.6287
3200,3225,3212.5,205,14.3178
3225,3250,3237.5,196,14.0
3250,3275,3262.5,170,13.0384
3275,3300,3287.5,181,13.4536
3300,3325,3312.5,203,14.2478
3325,3350,3337.5,190,13.784
3350,3375,3362.5,163,12.7671
3375,3400,3387.5,187,13.6748
3400,3425,3412.5,181,13.4536
3425,3450,3437.5,174,13.1909
3450,3475,3462.5,199,14.1067
3475,3500,3487.5,155,12.4499
3500,3525,3512.5,201,14.1774
3525,3550,3537.5,210,14.4914
3550,3575,3562.5,184,13.5647
3575,3600,3587.5,182,13.4907
