VALMIN,VALMAX,VALCENTER,COUNTS,ERROR
0,25,12.5,163,12.7671
25,50,37.5,166,12.8841
50,75,62.5,184,13.5647
75,100,87.5,169,13.0
100,125,112.5,178,13.3417
125,150,137.5,180,13.4164
150,175,162.5,192,13.8564
175,200,187.5,158,12.5698
200,225,212.5,196,14.0
225,250,237.5,178,13.3417
250,275,262.5,191,13.8203
275,300,287.5,175,13.2288
300,325,312.5,163,12.7671
325,350,337.5,159,12.6095
350,375,362.5,166,12.8841
375,400,387.5,167,12.9228
400,425,412.5,186,13.6382
425,450,437.5,187,13.6748
450,475,462.5,180,13.4164
475,500,487.5,149,12.2066
500,525,512.5,159,12.6095
525,550,537.5,171,13.0767
550,575,562.5,190,13.784
575,600,587.5,164,12.8062
600,625,612.5,174,13.1909
625,650,637.5,211,14.5258
650,675,662.5,187,13.6748
675,700,687.5,174,13.1909
700,725,712.5,204,14.2829
725,750,737.5,182,13.4907
750,775,762.5,173,13.1529
775,800,787.5,158,12.5698
800,825,812.5,171,13.0767
825,850,837.5,182,13.4907
850,875,862.5,191,13.8203
875,900,887.5,166,12.8841
900,925,912.5,168,12.9615
925,950,937.5,155,12.4499
950,975,962.5,188,13.7113
975,1000,987.5,181,13.4536
1000,1025,1012.5,171,13.0767
1025,1050,1037.5,169,13.0
1050,1075,1062.5,185,13.6015
1075,1100,1087.5,163,12.7671
1100,1125,1112.5,169,13.0
1125,1150,1137.5,166,12.8841
1150,1175,1162.5,152,12.3288
1175,1200,1187.5,169,13.0
1200,1225,1212.5,185,13.6015
1225,1250,1237.5,190,13.784
1250,1275,1262.5,175,13.2288
1275,1300,1287.5,177,13.3041
1300,1325,1312.5,174,13.1909
1325,1350,1337.5,170,13.0384
1350,1375,1362.5,173,13.1529
1375,1400,1387.5,155,12.4499
1400,1425,1412.5,172,13.1149
1425,1450,1437.5,161,12.6886
1450,1475,1462.5,162,12.7279
1475,1500,1487.5,186,13.6382
1500,1525,1512.5,154,12.4097
1525,1550,1537.5,158,12.5698
1550,1575,1562.5,176,13.2665
1575,1600,1587.5,169,13.0
1600,1625,1612.5,175,13.2288
1625,1650,1637.5,182,13.4907
1650,1675,1662.5,159,12.6095
1675,1700,1687.5,176,13.2665
1700,1725,1712.5,162,12.7279
1725,1750,1737.5,175,13.2288
1750,1775,1762.5,183,13.5277
1775,1800,1787.5,172,13.1149
1800,1825,1812.5,185,13.6015
1825,1850,1837.5,188,13.7113
1850,1875,1862.5,175,13.2288
1875,1900,1887.5,193,13.8924
1900,1925,1912.5,155,12.4499
1925,1950,1937.5,179,13.3791
1950,1975,1962.5,188,13.7113
1975,2000,1987.5,192,13.8564
2000,2025,2012.5,182,13.4907
2025,2050,2037.5,164,12.8062
2050,2075,2062.5,149,12.2066
2075,2100,2087.5,207,14.3875
2100,2125,2112.5,183,13.5277
2125,2150,2137.5,202,14.2127
2150,2175,2162.5,188,13.7113
2175,2200,2187.5,183,13.5277
2200,2225,2212.5,186,13.6382
2225,2250,2237.5,194,13.9284
2250,2275,2262.5,196,14.0
2275,2300,2287.5,182,13.4907
2300,2325,2312.5,168,12.9615
2325,2350,2337.5,164,12.8062
2350,2375,2362.5,175,13.2288
2375,2400,2387.5,153,12.3693
2400,2425,2412.5,172,13.1149
2425,2450,2437.5,179,13.3791
2450,2475,2462.5,152,12.3288
2475,2500,2487.5,168,12.9615
2500,2525,2512.5,192,13.8564
2525,2550,2537.5,190,13.784
2550,2575,2562.5,191,13.8203
2575,2600,2587.5,192,13.8564
2600,2625,2612.5,161,12.6886
2625,2650,2637.5,206,14.3527
2650,2675,2662.5,154,12.4097
2675,2700,2687.5,188,13.7113
2700,2725,2712.5,169,13.0
2725,2750,2737.5,151,12.2882
2750,2775,2762.5,149,12.2066
2775,2800,2787.5,169,13.0
2800,2825,2812.5,191,13.8203
2825,2850,2837.5,174,13.1909
2850,2875,2862.5,183,13.5277
2875,2900,2887.5,185,13.6015
2900,2925,2912.5,193,13.8924
2925,2950,2937.5,171,13.0767
2950,2975,2962.5,190,13.784
2975,3000,2987.5,160,12.6491
3000,3025,3012.5,146,12.083
3025,3050,3037.5,190,13.784
3050,3075,3062.5,163,12.7671
3075,3100,3087.5,172,13.1149
3100,3125,3112.5,182,13.4907
3125,3150,3137.5,163,12.7671
3150,3175,3162.5,185,13.6015
3175,3200,3187.5,174,13.1909
3200,3225,3212.5,151,12.2882
3225,3250,3237.5,155,12.4499
3250,3275,3262.5,163,12.7671
3275,3300,3287.5,182,13.4907
3300,3325,3312.5,178,13.3417
3325,3350,3337.5,182,13.4907
3350,3375,3362.5,181,13.4536
3375,3400,3387.5,186,13.6382
3400,3425,3412.5,192,13.8564
3425,3450,3437.5,183,13.5277
3450,3475,3462.5,171,13.0767
3475,3500,3487.5,190,13.784
3500,3525,3512.5,173,13.1529
3525,3550,3537.5,169,13.0
3550,3575,3562.5,161,12.6886
3575,3600,3587.5,173,13.1529
3600,3625,3612.5,186,13.6382
3625,3650,3637.5,158,12.5698
3650,3675,3662.5,170,13.0384
3675,3700,3687.5,170,13.0384
3700,3725,3712.5,178,13.3417
